0.00000E+0,0.00000E+0,1.20000E-2,2.40000E-2,3.60000E-2,4.80000E-2,6.00000E-2,7.20000E-2,8.40000E-2,9.60000E-2,1.08000E-1,1.20000E-1,1.32000E-1,1.44000E-1,1.56000E-1,1.68000E-1,1.80000E-1,1.92000E-1,2.04000E-1,2.16000E-1,2.28000E-1,2.40000E-1,2.52000E-1,2.64000E-1,2.76000E-1,2.88000E-1,3.00000E-1,3.12000E-1,3.24000E-1,3.36000E-1,3.48000E-1,3.60000E-1,3.72000E-1,3.84000E-1,3.96000E-1,4.08000E-1,4.20000E-1,4.32000E-1,4.44000E-1,4.56000E-1,4.68000E-1,4.80000E-1,4.92000E-1,5.04000E-1,5.16000E-1,5.28000E-1,5.40000E-1,5.52000E-1,5.64000E-1,5.76000E-1,5.88000E-1,6.00000E-1,6.12000E-1,6.24000E-1,6.36000E-1,6.48000E-1,6.60000E-1,6.72000E-1,6.84000E-1,6.96000E-1,7.08000E-1,7.20000E-1,7.32000E-1,7.44000E-1,7.56000E-1,7.68000E-1,7.80000E-1,7.92000E-1,8.04000E-1,8.16000E-1,8.28000E-1,8.40000E-1,8.52000E-1,8.64000E-1,8.76000E-1,8.88000E-1,9.00000E-1,9.12000E-1,9.24000E-1,9.36000E-1,9.48000E-1,9.60000E-1,9.72000E-1,9.84000E-1,9.96000E-1,1.03100E+0,1.06600E+0,1.10100E+0,1.13600E+0,1.17100E+0,1.20600E+0,1.24100E+0,1.27600E+0,1.31100E+0,1.34600E+0,1.38100E+0,1.41600E+0,1.45100E+0,1.48600E+0,1.52100E+0,1.55600E+0,1.59100E+0,1.62600E+0,1.66100E+0,1.69600E+0,1.73100E+0,1.76600E+0,1.80100E+0,1.83600E+0,1.87100E+0,1.90600E+0,1.94100E+0,1.97600E+0,2.01100E+0,2.04600E+0,2.08100E+0,2.11600E+0,2.15100E+0,2.18600E+0,2.22100E+0,2.25600E+0,2.29100E+0,2.32600E+0,2.36100E+0,2.39600E+0,2.43100E+0,2.46600E+0,2.50100E+0,2.53600E+0,2.57100E+0,2.60600E+0,2.64100E+0,2.67600E+0,2.71100E+0,2.74600E+0,2.78100E+0,2.81600E+0,2.85100E+0,2.88600E+0,2.92100E+0,2.95600E+0,2.99100E+0,3.09100E+0,3.19100E+0,3.29100E+0,3.39100E+0,3.49100E+0,3.59100E+0,3.69100E+0,3.79100E+0,3.89100E+0,3.99100E+0,4.09100E+0,4.19100E+0,4.29100E+0,4.39100E+0,4.49100E+0,4.59100E+0,4.69100E+0,4.79100E+0,4.89100E+0,4.99100E+0,5.49100E+0,5.99100E+0,6.49100E+0,6.99100E+0,7.49100E+0,7.99100E+0
7.45800E+2,9.11872E-3,2.04082E-4,6.15732E-2,3.98494E-2,-2.10660E-3,4.86125E-2,-1.62407E-2,-9.94731E-3,-9.09189E-2,1.13448E-2,-8.17309E-2,-8.35037E-2,7.36583E-2,-6.00355E-3,4.60907E-2,9.00282E-2,1.69479E-3,3.23945E-2,8.31931E-2,-1.68101E-2,-1.74024E-1,1.82049E-2,-1.53115E-1,-3.78076E-2,-2.98569E-1,-5.84236E-2,-8.87903E-2,-2.09605E-1,-2.72762E-1,-1.59322E-1,-3.48132E-1,-2.41670E-1,-3.18956E-1,-2.67762E-1,-2.42544E-1,-2.28019E-1,-2.04636E-1,-3.06602E-1,-2.94121E-1,-3.82401E-1,-4.42002E-1,-3.11765E-1,-3.89156E-1,-3.42541E-1,-7.53261E-1,-5.22688E-1,-5.59435E-1,-5.73552E-1,-5.79329E-1,-4.97161E-1,-6.83870E-1,-5.25134E-1,-6.05369E-1,-7.32313E-1,-6.33530E-1,-6.70767E-1,-6.78446E-1,-6.53109E-1,-7.28208E-1,-6.46060E-1,-7.04357E-1,-4.91866E-1,-5.61536E-1,-7.81407E-1,-4.74688E-1,-5.90115E-1,-5.86938E-1,-5.12128E-1,-5.88597E-1,-4.56723E-1,-4.33124E-1,-6.13715E-1,-4.60913E-1,-5.57895E-1,-6.29952E-1,-7.05462E-1,-6.33914E-1,-7.47452E-1,-7.13131E-1,-6.26475E-1,-4.48639E-1,-6.62075E-1,-6.40015E-1,-6.67249E-1,-6.77636E-1,-4.46892E-1,-5.34346E-1,-7.78265E-1,-6.85789E-1,-7.42426E-1,-5.77594E-1,-5.59157E-1,-7.10203E-1,-6.61054E-1,-6.64872E-1,-6.12031E-1,-6.20320E-1,-5.95633E-1,-7.15374E-1,-6.72110E-1,-6.71900E-1,-7.96546E-1,-6.92242E-1,-5.82899E-1,-8.30612E-1,-7.34752E-1,-8.41569E-1,-9.45033E-1,-8.52050E-1,-7.28251E-1,-8.26515E-1,-6.61659E-1,-7.51376E-1,-7.66491E-1,-6.88502E-1,-7.08128E-1,-7.65892E-1,-6.76731E-1,-8.25272E-1,-6.40850E-1,-6.69957E-1,-8.31264E-1,-6.56147E-1,-7.86471E-1,-7.59456E-1,-8.91441E-1,-6.91701E-1,-7.68536E-1,-7.91512E-1,-7.58103E-1,-8.51557E-1,-9.04225E-1,-8.09889E-1,-7.76579E-1,-7.91625E-1,-8.09731E-1,-8.44570E-1,-7.89360E-1,-9.63589E-1,-8.16554E-1,-9.03555E-1,-7.75542E-1,-8.52836E-1,-8.59525E-1,-8.96719E-1,-8.80572E-1,-7.65738E-1,-6.68609E-1,-8.78109E-1,-7.39285E-1,-6.73258E-1,-8.32581E-1,-7.81903E-1,-8.16015E-1,-8.86848E-1,-7.00039E-1,-7.40050E-1,-8.88568E-1,-7.37522E-1,-7.47429E-1,-8.82824E-1,-7.06493E-1,-6.25338E-1,-6.40371E-1,-7.15888E-1,-6.45516E-1,-7.57114E-1
7.49184E+2,3.44098E-2,-8.43130E-2,-2.51021E-2,3.94794E-2,6.03869E-2,-1.36322E-1,3.22694E-2,1.33703E-1,-3.76493E-2,5.72524E-2,1.22365E-1,2.92029E-2,-8.78850E-2,-7.19608E-2,-6.58358E-2,3.79236E-2,7.16848E-2,6.86215E-2,3.12101E-1,2.94501E-1,4.48757E-1,2.50148E-1,1.21016E-1,1.23709E-1,3.43671E-1,1.68384E-1,2.99941E-1,3.62612E-1,3.69557E-1,5.75201E-1,5.81968E-1,5.33769E-1,6.56959E-1,6.53742E-1,5.05448E-1,2.38926E-1,3.82848E-1,4.19225E-1,6.77047E-1,8.51212E-1,6.11067E-1,5.96507E-1,5.90095E-1,6.27441E-1,7.76376E-1,1.00288E+0,8.25799E-1,7.52550E-1,6.54529E-1,7.79502E-1,9.34275E-1,7.70571E-1,1.02849E+0,9.59864E-1,9.18353E-1,7.56497E-1,8.60197E-1,7.13771E-1,9.25633E-1,7.75422E-1,7.90731E-1,7.87119E-1,9.67041E-1,7.83611E-1,8.65348E-1,7.25597E-1,8.75598E-1,7.21614E-1,1.00852E+0,6.32193E-1,6.95008E-1,8.33101E-1,8.64111E-1,7.19519E-1,7.07170E-1,7.51310E-1,8.85229E-1,9.89808E-1,9.55838E-1,7.21551E-1,7.44468E-1,7.77444E-1,9.04263E-1,9.46608E-1,1.04709E+0,9.11427E-1,1.04710E+0,1.01766E+0,9.00086E-1,1.15747E+0,1.14875E+0,1.12077E+0,1.06489E+0,8.55799E-1,9.71499E-1,9.74687E-1,1.00045E+0,9.12478E-1,8.85033E-1,8.98327E-1,1.02817E+0,1.09996E+0,9.42067E-1,9.86476E-1,7.75153E-1,7.89324E-1,1.09132E+0,9.40068E-1,8.03996E-1,9.71181E-1,9.91360E-1,9.49931E-1,1.01314E+0,1.01195E+0,1.06498E+0,1.03349E+0,1.20775E+0,9.97637E-1,1.05340E+0,6.68723E-1,8.55304E-1,9.43081E-1,8.25753E-1,9.87553E-1,9.96044E-1,1.00114E+0,1.07976E+0,1.10089E+0,9.45297E-1,8.97670E-1,7.82232E-1,1.06101E+0,1.17202E+0,1.17073E+0,1.01040E+0,8.89599E-1,1.08871E+0,1.21372E+0,1.08944E+0,1.00758E+0,1.10095E+0,8.86811E-1,8.11850E-1,1.24875E+0,1.07426E+0,1.08532E+0,1.32541E+0,1.13408E+0,9.35612E-1,1.24022E+0,1.23515E+0,9.06537E-1,1.06542E+0,1.18888E+0,1.17172E+0,9.25528E-1,1.21731E+0,1.08205E+0,9.50648E-1,1.03365E+0,1.05895E+0,8.93415E-1,9.84675E-1,9.46137E-1,1.22560E+0,1.04843E+0,1.21887E+0
7.52569E+2,-1.09924E-1,-7.96668E-2,-4.89530E-2,8.66514E-2,7.35680E-2,-3.42303E-2,7.19299E-2,1.11412E-1,6.40341E-2,-4.87685E-2,2.29665E-1,-1.50995E-1,-1.08080E-1,-8.07496E-2,2.41065E-2,2.30472E-2,9.59081E-2,8.86491E-2,1.56413E-1,9.36523E-2,1.59153E-1,9.45545E-2,1.92030E-1,1.61764E-1,2.69788E-1,1.43340E-1,2.61121E-1,2.84752E-1,5.68679E-1,5.45582E-1,5.78798E-1,4.72365E-1,6.63558E-1,4.28116E-1,2.05710E-1,3.56957E-1,2.95977E-1,3.93013E-1,3.91506E-1,5.90865E-1,6.20876E-1,6.06115E-1,5.65899E-1,5.27872E-1,8.72584E-1,5.51235E-1,6.70666E-1,5.76734E-1,6.48092E-1,5.44128E-1,6.03937E-1,7.48125E-1,8.33114E-1,6.36024E-1,6.80643E-1,6.24878E-1,6.88210E-1,7.40721E-1,9.35120E-1,6.14482E-1,5.21440E-1,6.48590E-1,8.18857E-1,6.48680E-1,5.36062E-1,7.39805E-1,5.88964E-1,8.55459E-1,7.74392E-1,5.10438E-1,4.88554E-1,5.72299E-1,6.81583E-1,7.87164E-1,5.25597E-1,8.65097E-1,7.00433E-1,8.08695E-1,7.24500E-1,7.30257E-1,7.21368E-1,6.56267E-1,6.96926E-1,6.81230E-1,7.95546E-1,8.22589E-1,6.58310E-1,7.93665E-1,8.99482E-1,7.69891E-1,6.66499E-1,5.62262E-1,9.11673E-1,7.91812E-1,9.28767E-1,8.39958E-1,8.55707E-1,7.76476E-1,7.48160E-1,8.73646E-1,8.12969E-1,8.46871E-1,8.28793E-1,9.32849E-1,7.53191E-1,7.14167E-1,8.97551E-1,8.03509E-1,8.77141E-1,7.16152E-1,7.17079E-1,9.47206E-1,7.87413E-1,9.78284E-1,8.15143E-1,7.56092E-1,8.43435E-1,8.72615E-1,7.25212E-1,7.33839E-1,7.27761E-1,8.28121E-1,8.65304E-1,7.78597E-1,8.68299E-1,8.47920E-1,8.31194E-1,6.89361E-1,7.74694E-1,7.84237E-1,8.41599E-1,8.29421E-1,8.81137E-1,7.08553E-1,7.91141E-1,8.49611E-1,7.16798E-1,7.54684E-1,9.11511E-1,7.57666E-1,7.86675E-1,1.02625E+0,8.23338E-1,8.41158E-1,8.01948E-1,7.16202E-1,9.64462E-1,7.84703E-1,8.06194E-1,9.60825E-1,8.30705E-1,7.40130E-1,7.26009E-1,8.36124E-1,8.51048E-1,8.54809E-1,8.47687E-1,9.24925E-1,8.21037E-1,9.72346E-1,1.04330E+0,7.25098E-1,7.65854E-1,7.47713E-1,8.23998E-1,9.54252E-1,9.98098E-1
7.55955E+2,1.06751E-2,-4.68440E-3,-3.43784E-2,2.47123E-2,1.10508E-2,-6.75310E-2,-2.77370E-2,4.00427E-2,5.19153E-2,1.11159E-2,1.01885E-1,-3.57729E-3,-4.26842E-2,-6.82620E-2,-2.54251E-3,-1.29179E-2,2.06609E-2,-3.34671E-3,7.62990E-2,5.36699E-2,1.63096E-1,8.37888E-2,2.18140E-2,3.84291E-2,1.06686E-1,9.27549E-2,1.47940E-1,1.50042E-1,1.76546E-1,2.22494E-1,1.88130E-1,1.01923E-1,1.61713E-1,1.64479E-1,6.83187E-2,8.38229E-2,5.83194E-2,1.87888E-1,1.69114E-1,1.64849E-1,1.51408E-1,1.34120E-1,1.59828E-1,1.41596E-1,1.86196E-1,1.62376E-1,1.90289E-1,1.74368E-1,1.60504E-1,2.29991E-1,1.40455E-1,1.15526E-1,2.07900E-1,1.36813E-1,1.57324E-1,1.51044E-1,1.41525E-1,1.13807E-1,1.82940E-1,1.23015E-1,1.34454E-1,1.67305E-1,1.91524E-1,1.17236E-1,1.86387E-1,1.39469E-1,2.08717E-1,1.66335E-1,1.98829E-1,2.08144E-1,1.59627E-1,1.43333E-1,2.11789E-1,1.80305E-1,1.36726E-1,2.12554E-1,2.03526E-1,2.86755E-1,1.59672E-1,1.73697E-1,1.94306E-1,1.86461E-1,1.91322E-1,2.18219E-1,2.07846E-1,1.98458E-1,3.52281E-1,1.44899E-1,2.72478E-1,1.69440E-1,8.30878E-2,1.72855E-1,2.85693E-1,1.77421E-1,2.60759E-1,2.17959E-1,2.58488E-1,2.64856E-1,1.75745E-1,1.92096E-1,2.99805E-1,2.22279E-1,2.23730E-1,2.28754E-1,1.74287E-1,2.39335E-1,2.46727E-1,2.06027E-1,1.83678E-1,1.97351E-1,2.74504E-1,3.13654E-1,3.14412E-1,3.09542E-1,1.26952E-1,2.11367E-1,2.51730E-1,2.08077E-1,1.53838E-1,1.67769E-1,1.71287E-1,1.70432E-1,1.66484E-1,1.79380E-1,1.65740E-1,1.71565E-1,2.16080E-1,1.50512E-1,1.32870E-1,2.45764E-1,1.97311E-1,1.74498E-1,1.08249E-1,1.26144E-1,1.78535E-1,1.22490E-1,1.15137E-1,1.25277E-1,1.47086E-1,1.40771E-1,2.16039E-1,2.04723E-1,8.28691E-2,1.58827E-1,1.15801E-1,1.97341E-1,1.68031E-1,2.57698E-1,2.44063E-1,2.72198E-1,3.08168E-1,1.28273E-1,2.02691E-1,2.53168E-1,2.12810E-1,2.27196E-1,2.87512E-1,1.83319E-1,2.66037E-1,2.31076E-1,3.02228E-1,1.96808E-1,3.13800E-1,2.51338E-1,3.22150E-1,2.81825E-1,2.75441E-1
7.59341E+2,-1.10705E-2,5.32353E-3,-5.30837E-2,-4.57413E-2,6.03231E-2,-6.83354E-2,4.65665E-2,3.75273E-2,2.04963E-2,2.63541E-2,5.95546E-2,3.41352E-2,-3.47722E-2,-7.03228E-2,-6.95466E-3,4.47119E-2,3.67780E-2,7.06088E-3,6.69620E-2,8.52124E-2,6.09759E-2,3.11456E-2,4.77608E-2,2.96277E-2,1.14408E-1,6.24269E-2,9.84591E-2,8.26510E-2,6.73769E-2,1.74578E-1,1.19905E-1,7.60250E-2,1.70634E-2,4.18647E-2,1.06901E-1,9.89976E-2,4.45996E-2,9.02728E-2,7.40198E-2,3.13651E-2,4.69800E-2,-2.08419E-3,-5.65249E-3,1.04923E-1,-4.73908E-2,3.10085E-2,8.73853E-2,7.05183E-2,-6.76402E-2,3.98240E-2,3.67368E-2,-2.15108E-2,7.98047E-2,-6.35133E-2,2.30601E-2,-6.13906E-2,-4.89968E-2,-1.47623E-1,-5.02185E-2,-5.91113E-2,-6.37893E-2,2.95149E-2,-5.97825E-2,-1.80213E-2,9.73058E-2,2.87049E-2,4.20273E-2,3.91167E-2,8.86138E-2,3.90032E-2,5.04481E-2,1.38690E-1,1.20000E-1,8.10338E-2,5.58015E-2,-4.51748E-2,-3.69812E-2,1.70447E-2,1.11385E-2,1.87021E-3,1.81862E-2,1.65608E-2,3.40359E-3,7.16345E-2,3.13731E-3,5.19390E-2,5.82408E-2,-3.90569E-2,2.72828E-2,-4.82307E-2,-3.27474E-2,-2.74549E-2,2.79498E-2,4.01991E-2,1.73814E-1,2.25298E-3,9.76353E-2,-6.75558E-3,-5.56132E-2,5.15917E-2,3.59880E-2,6.09449E-2,3.14590E-2,4.11966E-2,-7.74616E-2,7.21136E-3,-6.14323E-2,-2.67498E-2,-1.25935E-2,-2.91868E-2,3.58702E-2,4.11700E-2,-4.40815E-3,7.39670E-2,-8.23369E-2,-3.02374E-2,-3.24555E-2,-6.56490E-2,-1.19841E-1,1.01753E-1,-1.40533E-1,-1.05948E-1,-1.32867E-1,-9.58525E-2,-7.57294E-2,-1.58949E-1,-1.75006E-2,4.45182E-3,-4.25369E-2,-1.18167E-1,-1.15817E-1,-5.96216E-2,2.26892E-2,-7.75090E-2,-1.51091E-1,-8.97537E-2,-1.77881E-1,-6.89917E-3,-1.09278E-1,-4.79138E-2,-6.76174E-2,-1.36089E-1,-6.18358E-2,-9.58192E-2,-1.14183E-1,-3.52136E-2,-5.53029E-2,-2.41549E-4,-9.28299E-2,4.05966E-2,2.06633E-2,-4.74161E-2,-2.45239E-2,6.17732E-2,-2.33545E-2,-5.76991E-3,-1.28971E-2,4.21377E-2,-1.82667E-2,3.33772E-2,2.19338E-2,2.58174E-2,6.20149E-2,2.05257E-2,1.13091E-1,7.16175E-2,9.62663E-2
7.62729E+2,-3.97599E-2,-5.42280E-2,-7.79604E-2,-7.05007E-3,-5.62252E-2,-4.09047E-2,3.27874E-2,7.80661E-2,2.84443E-2,1.91362E-2,1.21761E-1,1.73300E-3,3.63692E-3,-3.49593E-2,2.55228E-2,3.46030E-2,1.82992E-2,1.71367E-2,7.44719E-2,1.39031E-1,5.39883E-2,9.31671E-2,-1.67163E-2,9.31883E-2,7.55701E-2,7.79975E-2,1.21558E-1,1.17458E-1,1.57800E-1,1.55375E-1,1.33712E-1,1.22982E-1,1.07643E-1,1.06061E-1,1.00062E-1,5.24286E-2,5.52348E-2,1.13751E-1,6.35850E-2,1.07454E-1,1.15872E-1,1.38158E-1,1.33124E-1,1.24995E-1,-1.40143E-2,1.17526E-1,1.00209E-1,9.34991E-2,6.40579E-2,1.01102E-1,6.23159E-2,1.40397E-1,1.14329E-1,2.73538E-2,9.55474E-2,2.26093E-2,3.98631E-2,2.90764E-2,3.77563E-2,6.23028E-3,-1.83098E-2,7.96311E-2,4.68902E-2,5.58928E-2,1.20300E-1,8.76880E-2,9.75933E-2,7.68780E-2,9.63737E-2,1.67079E-1,1.36784E-1,4.17852E-2,1.43021E-1,1.63112E-1,4.80824E-2,7.88361E-2,5.57007E-2,4.90891E-2,4.48758E-2,1.09042E-2,1.03689E-1,5.62451E-2,1.00370E-1,1.53992E-1,1.28276E-1,1.95771E-1,8.80808E-2,7.23035E-2,1.12328E-1,-2.01670E-3,-2.98614E-2,3.44311E-2,7.65089E-2,1.64243E-1,6.60708E-2,3.50069E-2,1.78716E-1,7.53295E-2,3.26843E-2,2.50468E-2,1.13649E-1,1.17174E-1,1.42471E-1,1.31408E-1,2.00553E-2,2.32007E-2,7.89047E-2,6.83507E-2,6.94806E-2,1.24752E-1,6.65956E-2,1.19029E-1,1.04331E-1,1.35955E-1,1.13297E-1,7.07876E-2,8.82779E-2,4.39769E-2,4.27737E-2,8.23256E-2,1.02777E-2,-1.72077E-2,-1.38597E-2,-9.81739E-2,-6.03056E-2,-7.74199E-2,1.86123E-2,2.86056E-2,-5.04044E-2,-6.28591E-2,1.68288E-2,5.10923E-2,1.16837E-2,-3.27690E-2,8.77027E-4,-6.28392E-2,-1.28703E-1,-3.62262E-2,4.23308E-3,3.92991E-3,-7.00315E-2,4.63136E-2,-1.07175E-1,1.14477E-2,-6.94210E-3,5.17153E-2,4.32826E-2,1.01960E-1,-2.87812E-2,1.25644E-1,7.91697E-2,8.41417E-3,1.10751E-1,8.55506E-2,1.51421E-1,1.00870E-1,1.72825E-1,9.96151E-2,4.11776E-2,7.35589E-2,3.16489E-2,1.34859E-1,1.56552E-1,3.99675E-2,1.60582E-1,1.64924E-1,1.41794E-1
7.66116E+2,-2.44679E-1,-2.33419E-1,2.24214E-1,2.59406E-1,-3.99054E-2,-1.10506E-1,3.68239E-1,4.26330E-1,-1.87174E-1,-2.00741E-1,2.57078E-1,-1.55008E-1,6.67653E-2,-5.58498E-1,1.27898E-1,3.61419E-1,3.61446E-1,2.77586E-1,6.24593E-1,3.17130E-1,8.31127E-1,7.21146E-1,7.54879E-1,1.32347E+0,1.73502E+0,9.08308E-1,1.06412E+0,1.17098E+0,1.48232E+0,1.90043E+0,1.77724E+0,1.45065E+0,1.34887E+0,1.33002E+0,1.22715E+0,5.95817E-1,1.10547E+0,2.14672E+0,1.23626E+0,1.37951E+0,1.88787E+0,1.92157E+0,1.37656E+0,2.11560E+0,1.76748E+0,2.22098E+0,1.90526E+0,1.65212E+0,1.73197E+0,2.02921E+0,1.57225E+0,1.72033E+0,1.68710E+0,1.92625E+0,1.95909E+0,1.87170E+0,2.07125E+0,1.12184E+0,1.81148E+0,1.80590E+0,1.66760E+0,1.87881E+0,1.76420E+0,1.97847E+0,1.93201E+0,2.16496E+0,1.72342E+0,2.20482E+0,2.38725E+0,1.63966E+0,1.69814E+0,2.00157E+0,2.16059E+0,2.56333E+0,2.14005E+0,1.95614E+0,2.24457E+0,2.22115E+0,2.04917E+0,1.72771E+0,2.00601E+0,2.21819E+0,2.07618E+0,2.33533E+0,2.60437E+0,2.55999E+0,1.99990E+0,2.47442E+0,2.58062E+0,1.59768E+0,1.54900E+0,1.67119E+0,2.34876E+0,2.02993E+0,2.47888E+0,2.41964E+0,2.32762E+0,2.18350E+0,1.90286E+0,1.91358E+0,1.99984E+0,2.42119E+0,2.11420E+0,2.00126E+0,1.99232E+0,2.21635E+0,2.28307E+0,1.85045E+0,2.50039E+0,2.50602E+0,1.85760E+0,2.27937E+0,2.54151E+0,2.17260E+0,1.74843E+0,2.09190E+0,2.71416E+0,2.31396E+0,1.97369E+0,2.27621E+0,1.77946E+0,1.89989E+0,2.04156E+0,1.68158E+0,1.51786E+0,1.66572E+0,2.03866E+0,2.36446E+0,1.79352E+0,2.13996E+0,1.61792E+0,1.95749E+0,2.53754E+0,1.43295E+0,1.91572E+0,2.20773E+0,1.25523E+0,2.11542E+0,1.91972E+0,2.01978E+0,1.74319E+0,1.57577E+0,1.91883E+0,2.14889E+0,2.46178E+0,1.77415E+0,2.56968E+0,1.96998E+0,2.17730E+0,2.04475E+0,1.93268E+0,1.98140E+0,2.43394E+0,2.01731E+0,2.37362E+0,2.01178E+0,2.23109E+0,2.34673E+0,2.03491E+0,2.31801E+0,2.04887E+0,2.50134E+0,2.48360E+0,2.09761E+0,2.49513E+0,2.21102E+0,2.08202E+0
7.69505E+2,-2.10572E-2,-3.44691E-2,-5.02857E-2,2.65580E-2,-4.74217E-2,-1.10632E-2,4.07956E-2,7.12309E-2,-2.47996E-2,-5.89664E-2,1.06999E-1,3.71572E-2,-1.85102E-2,-9.28104E-3,-6.88617E-3,-5.37549E-3,2.52470E-3,8.97762E-2,1.26108E-1,7.17026E-2,-1.95447E-2,1.34901E-1,-4.86776E-3,2.48361E-2,-1.88727E-2,7.16707E-2,4.16110E-2,2.51778E-2,3.54656E-2,6.49942E-2,3.19055E-3,4.62532E-3,-4.34231E-2,4.92198E-2,3.34009E-2,4.74884E-2,2.40847E-2,8.68428E-4,5.29865E-2,-8.92979E-2,-3.88042E-2,9.00800E-3,-9.29060E-2,-2.81367E-2,-7.14101E-2,-1.22316E-1,-7.92530E-2,-5.68684E-3,-1.42700E-1,-8.47499E-2,-9.04271E-2,-1.01395E-1,-6.77632E-2,-1.22814E-1,-5.77893E-2,-9.35900E-2,-1.42958E-1,-2.55314E-1,-1.65793E-1,-2.15960E-1,-1.49128E-1,-6.18789E-2,-7.46415E-2,-1.23035E-1,-1.53887E-2,-1.63793E-1,-6.40865E-2,-7.36511E-2,3.20950E-2,-8.30945E-4,-6.54416E-2,-3.25901E-2,-5.24547E-2,-7.04908E-4,-2.87643E-2,-1.24253E-1,-1.56695E-1,-1.68357E-1,-3.34901E-2,-1.50538E-1,-1.17316E-1,-9.98825E-2,-7.73739E-2,-2.13817E-2,-1.03227E-1,-5.69894E-2,1.49818E-2,-1.21444E-1,-8.61870E-2,-1.78905E-1,-1.70665E-1,-1.39525E-1,-8.57587E-2,-1.37815E-1,-8.47683E-2,-1.24708E-1,-6.91889E-2,-8.36349E-2,-2.10888E-1,-1.20471E-1,-1.34917E-1,-9.68142E-2,-1.17641E-1,-1.76816E-1,-1.36203E-1,-1.27058E-1,-1.41472E-1,-1.57856E-1,-1.31544E-1,-9.97385E-2,-1.66696E-1,-1.05795E-1,-1.79210E-1,-5.46905E-2,-1.58856E-1,-6.25140E-2,-1.51122E-1,-1.53907E-1,-2.37114E-1,-1.54381E-1,-2.14384E-1,-2.12398E-1,-2.49704E-1,-2.12966E-1,-2.36168E-1,-2.13628E-1,-2.46428E-1,-2.44783E-1,-2.41927E-1,-2.80228E-1,-2.07253E-1,-2.73573E-1,-1.56887E-1,-2.82367E-1,-3.06101E-1,-3.12505E-1,-2.82727E-1,-2.38065E-1,-2.48970E-1,-1.85184E-1,-2.45050E-1,-2.50962E-1,-2.13767E-1,-2.09070E-1,-2.19977E-1,-2.64751E-1,-9.30870E-2,-1.62694E-1,-2.35173E-1,-8.35744E-2,-1.67826E-1,-1.89418E-1,-1.21177E-1,-1.28108E-1,-1.33867E-1,-1.30618E-1,-2.48971E-2,-8.42977E-2,-1.67650E-1,-1.37619E-1,-1.79845E-1,-1.60170E-1,-7.03628E-2,-1.18843E-1,-8.81336E-2,-1.17567E-1,-1.72618E-1
7.72894E+2,-2.23657E-2,-1.05756E-2,-4.47046E-2,-1.43193E-2,-2.21316E-2,-1.55365E-2,9.51568E-2,2.82706E-2,7.86243E-2,-3.47977E-2,1.35447E-2,1.52099E-2,5.78500E-3,-6.55174E-2,-6.64300E-3,-2.20402E-2,-3.53530E-2,2.33721E-2,9.33453E-2,1.10697E-1,2.03142E-1,1.08669E-1,9.84735E-2,1.05481E-1,1.41957E-1,7.03283E-2,1.03161E-1,1.34593E-1,1.36682E-1,2.83124E-1,2.12990E-1,1.89523E-1,1.06576E-1,1.34234E-1,1.19255E-1,1.38659E-1,1.83212E-1,1.41619E-1,1.41518E-1,1.20209E-1,1.51183E-1,1.83640E-1,5.70687E-2,2.06841E-1,-2.14395E-3,8.96523E-2,1.18168E-1,1.18195E-1,6.09950E-2,8.60067E-2,1.35140E-1,1.04778E-1,1.55971E-1,1.00614E-1,1.35125E-1,1.07794E-1,7.45469E-2,5.17072E-2,3.56263E-2,-4.07249E-2,3.27406E-2,1.85039E-1,1.83860E-1,1.13625E-1,2.23615E-2,6.71308E-2,1.32515E-1,1.88495E-1,2.01515E-1,1.17680E-1,1.09366E-1,1.04713E-1,1.67689E-1,1.16690E-1,1.55137E-1,3.15697E-2,2.93286E-2,1.27421E-1,7.68435E-2,5.40307E-2,1.54937E-1,1.80652E-1,5.74432E-2,1.85747E-1,1.53221E-1,1.45909E-1,2.45571E-1,1.47281E-2,2.31162E-1,5.53384E-2,1.66419E-2,3.94226E-2,8.25908E-2,1.31103E-1,6.28297E-2,5.06523E-2,2.16225E-1,8.15918E-2,5.98327E-2,1.23981E-1,1.54702E-1,1.09880E-1,1.84021E-1,1.37723E-1,-2.66926E-3,1.51835E-1,4.18346E-2,9.75229E-2,6.80966E-2,7.11124E-2,5.61582E-2,9.43078E-2,1.10752E-1,1.26989E-1,1.01149E-1,1.24154E-1,8.51010E-2,1.25419E-1,-1.76860E-2,5.89873E-2,7.94540E-2,-2.94221E-2,2.38152E-2,-4.66535E-2,4.16166E-2,4.45440E-3,7.44689E-2,-5.86674E-2,-9.93306E-2,3.65577E-2,1.47871E-2,-3.92417E-2,2.67702E-2,-4.86039E-3,-1.12970E-2,-8.77861E-2,-1.57835E-1,2.03027E-2,1.94227E-2,2.65205E-4,8.67586E-2,1.76482E-2,2.10273E-2,1.18211E-1,5.71477E-2,7.10341E-2,1.07510E-1,4.59712E-2,1.73721E-3,1.22532E-1,1.06235E-1,7.91568E-2,1.11391E-1,9.94711E-2,1.02121E-1,8.17950E-2,8.58199E-2,1.43920E-1,4.62219E-2,6.41334E-2,1.54268E-1,1.28491E-1,1.55556E-1,6.55503E-2,1.63053E-1,1.44303E-1,1.36859E-1
