Cu,Ni,Al,r,del_r,del_EN,S,VEC
0.1,0.52,0.38,1.3162,0.06825851775345645,0.144862003299692,7.798384030174264,2.2800000000000002
0.1,0.54,0.36,1.3124,0.06778574700219683,0.14327944723511454,7.738616940339962,2.2600000000000002
0.1,0.56,0.34,1.3086,0.06717810745141897,0.1414248917270223,7.663447387633425,2.24
0.1,0.58,0.32,1.3048,0.06642959279353457,0.13928747251637522,7.572551175293026,2.2199999999999998
0.1,0.6,0.3,1.301,0.06553299820766711,0.13685393673548443,7.465520756459267,2.2
0.1,0.62,0.28,1.2972000000000001,0.06447968787853617,0.13410816529950734,7.341853084758449,2.18
0.1,0.64,0.26,1.2934,0.06325928372057456,0.13103053079339935,7.2009333483075055,2.16
0.1,0.66,0.24,1.2896,0.06185924307536611,0.12759702190882036,7.042013102429582,2.14
0.1,0.68,0.22,1.2858,0.060264275542245414,0.12377802712921217,6.86418054803389,2.12
0.1,0.7,0.2,1.282,0.058455519485788414,0.11953660527219259,6.666319445845307,2.1
0.1,0.72,0.18,1.2782,0.05640934684995526,0.11482595525402776,6.447051015143345,2.08
0.1,0.74,0.16,1.2744,0.05409556942325304,0.1095855829933846,6.20464934129189,2.06
0.1,0.76,0.14,1.2706,0.051474633733526384,0.10373523991392697,5.936913597343943,2.04
0.1,0.78,0.12,1.2668000000000001,0.04849300349821171,0.09716480844420981,5.640965809253383,2.02
0.1,0.8,0.1,1.2630000000000001,0.04507504458429226,0.08971621926942748,5.312910881131571,2.0
0.1,0.82,0.08,1.2592,0.0411074767422376,0.08114801291467336,4.94721718794855,1.98
0.1,0.84,0.06,1.2553999999999998,0.03640579031483354,0.07105631569396202,4.53545325927004,1.96
0.1,0.86,0.04,1.2515999999999998,0.030627417195809387,0.05866003750424983,4.063228285151281,1.94
0.1,0.88,0.02,1.2477999999999998,0.022965130186747035,0.04196427051671455,3.500130284303043,1.9200000000000002
0.1,0.9,0.0,1.2440000000000002,0.009646302250803896,0.0030000000000000027,2.7027398407765,1.9000000000000001
0.12,0.0,0.88,1.412,0.03452140965142761,0.09423884549377706,3.050614377441308,2.7600000000000002
0.12,0.02,0.86,1.4082,0.03854854966922257,0.10113041085647773,3.844225404656561,2.74
0.12,0.04,0.84,1.4043999999999999,0.042056899940261405,0.10724625867600224,4.403456080120489,2.72
0.12,0.06,0.82,1.4005999999999998,0.04516529859567288,0.1127127322000491,4.871721632475676,2.7
0.12,0.08,0.8,1.3967999999999998,0.04794946773413768,0.11762040639276836,5.279429549199486,2.6800000000000006
0.12,0.1,0.78,1.3929999999999998,0.05046105318245503,0.12203671578668439,5.640965809253383,2.6599999999999997
0.12,0.12,0.76,1.3892,0.05273702029739669,0.12601333262794054,5.964756680317184,2.64
0.12,0.14,0.74,1.3854,0.05480478089234629,0.1295907404099536,6.2563281737399175,2.6199999999999997
0.12,0.16,0.72,1.3815999999999997,0.056685206884820906,0.13280120481381175,6.519569316352625,2.6
0.12,0.18,0.7,1.3778,0.058394506228119064,0.135670777988482,6.757351507138872,2.5799999999999996
0.12,0.2,0.68,1.374,0.05994544478012802,0.13822069309622195,6.9718684341117,2.56
0.12,0.22,0.66,1.3702,0.061348171659344856,0.1404683594265982,7.164838242718788,2.54
0.12,0.24,0.64,1.3664,0.06261079337374628,0.14242808711767485,7.337631237787943,2.52
0.12,0.26,0.62,1.3626,0.06373978265440997,0.14411162340352693,7.491354387591509,2.5
0.12,0.28,0.6,1.3588,0.06474027485938623,0.14552855389922614,7.626909322428712,2.48
0.12,0.3,0.58,1.355,0.06561628555098217,0.1466866047054058,7.745033300586653,2.46
0.12,0.32,0.56,1.3512,0.06637087118210676,0.1475918696947768,7.846328789471546,2.4400000000000004
0.12,0.34,0.54,1.3474,0.06700624750627152,0.14824897976040163,7.931285167287415,2.42
0.12,0.36,0.52,1.3436,0.06752387557523952,0.14866122561044615,8.000294792719112,2.4
0.12,0.38,0.5,1.3397999999999999,0.06792452199762013,0.14883064200627494,8.053664920232931,2.38
0.12,0.4,0.48,1.3359999999999999,0.06820829790356,0.14875805860523986,8.091626449092853,2.36
0.12,0.42,0.46,1.3321999999999998,0.06837467942725653,0.14844312041991023,8.114340170864416,2.34
0.12,0.44,0.44,1.3283999999999998,0.06842251124212273,0.14788427908334265,8.121900957515647,2.3200000000000003
0.12,0.46,0.42,1.3245999999999998,0.06834999359727244,0.14707875441408924,8.114340170864416,2.3
0.12,0.48,0.4,1.3207999999999998,0.06815465227988005,0.1460224640252313,8.091626449092853,2.2800000000000002
0.12,0.5,0.38,1.317,0.06783328984962472,0.1447099167299877,8.053664920232931,2.2600000000000002
0.12,0.52,0.36,1.3132,0.06738191523386884,0.14313406303183032,8.00029479271911,2.24
0.12,0.54,0.34,1.3094000000000001,0.06679564717843714,0.14128609273385678,7.931285167287415,2.22
0.12,0.56,0.32,1.3056,0.06606858489796091,0.13915516519339113,7.846328789471546,2.2
0.12,0.58,0.3,1.3017999999999998,0.06519363622681708,0.13672805125503684,7.745033300586653,2.1799999999999997
0.12,0.6,0.28,1.298,0.06416228910217878,0.13398865623626494,7.626909322428713,2.16
0.12,0.62,0.26,1.2942,0.06296430542654538,0.13091737852554175,7.49135438759151,2.1399999999999997
0.12,0.64,0.24,1.2904,0.0615873057277065,0.1274902349201694,7.337631237787943,2.12
0.12,0.66,0.22,1.2866,0.060016195820052985,0.1236776455144582,7.164838242718788,2.1
0.12,0.68,0.2,1.2828,0.05823235776376719,0.11944270593050035,6.9718684341117,2.08
0.12,0.7,0.18,1.279,0.05621247683508585,0.11473865957034701,6.757351507138871,2.06
0.12,0.72,0.16,1.2752,0.053926783369740536,0.10950506837585183,6.519569316352625,2.04
0.12,0.74,0.14,1.2713999999999999,0.05133630793873687,0.10366175765440208,6.2563281737399175,2.02
0.12,0.76,0.12,1.2676,0.04838837277810998,0.09709871265881947,5.964756680317184,2.0
0.12,0.78,0.1,1.2638,0.04500869052681852,0.08965801693100284,5.640965809253383,1.9800000000000002
0.12,0.8,0.08,1.26,0.041086282874745354,0.08109845867832503,5.279429549199485,1.9600000000000002
0.12,0.82,0.06,1.2561999999999998,0.03644108178992991,0.0710166177735887,4.871721632475676,1.9399999999999997
0.12,0.84,0.04,1.2523999999999997,0.030740873626358273,0.05863241424331763,4.403456080120489,1.92
0.12,0.86,0.02,1.2486,0.02321275312327676,0.04195426080864729,3.844225404656561,1.9
0.12,0.88,0.0,1.2448,0.010442208746318763,0.003249615361854387,3.050614377441308,1.88
0.14,0.0,0.86,1.409,0.03693971236245028,0.10062623912280529,3.366866414821585,2.72
0.14,0.02,0.84,1.4051999999999998,0.04061328056250913,0.10678220825586998,4.156610116652528,2.7
0.14,0.04,0.82,1.4014,0.043848645250723815,0.11228196649506983,4.711881370352884,2.68
0.14,0.06,0.8,1.3976,0.04673473125804281,0.11721791671924554,5.17609091075337,2.66
0.14,0.08,0.78,1.3938,0.04933078932611759,0.12165870293571267,5.579641394348056,2.6399999999999997
0.14,0.1,0.76,1.3900000000000001,0.05167851797429628,0.12565683427494098,5.936913597343944,2.62
0.14,0.12,0.74,1.3862,0.05380845142729326,0.12925339453956317,6.2563281737399175,2.5999999999999996
0.14,0.14,0.72,1.3823999999999999,0.05574361736225004,0.1324810929906603,6.543405065827411,2.58
0.14,0.16,0.7,1.3786,0.05750176775491091,0.13536631781946343,6.80202672537491,2.5599999999999996
0.14,0.18,0.68,1.3748,0.05909680842529213,0.13793056224057082,7.035057412432025,2.54
0.14,0.2,0.66,1.371,0.06053975200583514,0.1401914405375734,7.244683045823355,2.52
0.14,0.22,0.64,1.3672,0.06183937374069703,0.1421634270830581,7.4326132951039074,2.5
0.14,0.24,0.62,1.3634,0.06300267442126037,0.1438584026047835,7.600209194098706,2.48
0.14,0.26,0.6,1.3596,0.06403521371071758,0.14528606264883076,7.748567542288532,2.46
0.14,0.28,0.58,1.3558,0.06494135358261738,0.14645422493052215,7.878578783582856,2.44
0.14,0.3,0.56,1.352,0.06572443754888474,0.1473690605249283,7.990967831791931,2.42
0.14,0.32,0.54,1.3482,0.06638692264994972,0.14803526606859588,8.086323486152295,2.4000000000000004
0.14,0.34,0.52,1.3444,0.06693047560036391,0.14845618882350434,8.165119936693321,2.38
0.14,0.36,0.5,1.3405999999999998,0.06735604078119464,0.1486339126848243,8.227732599804538,2.36
0.14,0.38,0.48,1.3368,0.06766388521892315,0.1485693104244614,8.274449752528913,2.34
0.14,0.4,0.46,1.3330000000000002,0.06785362384852814,0.1482620652763207,8.305480941935954,2.3200000000000003
0.14,0.42,0.44,1.3292,0.06792422694514057,0.14771066312219971,8.320962819020261,2.3
0.14,0.44,0.42,1.3254,0.06787401043302936,0.14691235482422837,8.320962819020261,2.2800000000000002
0.14,0.46,0.4,1.3216,0.06770060869889025,0.14586308648866572,8.305480941935954,2.2600000000000002
0.14,0.48,0.38,1.3178,0.0674009284232713,0.1445573934463401,8.274449752528913,2.24
0.14,0.5,0.36,1.314,0.06697108066971078,0.14298825126561962,8.227732599804536,2.22
0.14,0.52,0.34,1.3102,0.06640628687715472,0.1411468738584032,8.165119936693321,2.2
0.14,0.54,0.32,1.3064,0.06570075226790328,0.13902244423113835,8.086323486152295,2.18
0.14,0.56,0.3,1.3026,0.06484749718072852,0.13660175694331306,7.990967831791931,2.16
0.14,0.58,0.28,1.2988,0.0638381324427152,0.1338687416837851,7.878578783582856,2.1399999999999997
0.14,0.6,0.26,1.295,0.062662558235269,0.1308038225741128,7.748567542288533,2.12
0.14,0.62,0.24,1.2912,0.06130855549554597,0.12738304439759626,7.600209194098706,2.0999999999999996
0.14,0.64,0.22,1.2873999999999999,0.059761222054792035,0.12357685867507712,7.4326132951039074,2.08
0.14,0.66,0.2,1.2836,0.058002177479850356,0.11934839755941419,7.244683045823357,2.06
0.14,0.68,0.18,1.2798000000000003,0.056008411260213505,0.114650948535108,7.035057412432025,2.04
0.14,0.7,0.16,1.2760000000000002,0.053750558619066545,0.10942412896614707,6.80202672537491,2.02
0.14,0.72,0.14,1.2722,0.051190213059622625,0.10358783712386309,6.543405065827411,2.0
0.14,0.74,0.12,1.2684,0.04827552114318142,0.09703215961731444,6.2563281737399175,1.98
0.14,0.76,0.1,1.2646,0.04493348308921771,0.08959933035464043,5.936913597343943,1.9600000000000002
0.14,0.78,0.08,1.2608000000000001,0.04105530989357991,0.08104838061306341,5.579641394348056,1.9400000000000002
0.14,0.8,0.06,1.2570000000000001,0.03646512851667727,0.07097633408397475,5.176090910753372,1.9200000000000002
0.14,0.82,0.04,1.2531999999999999,0.030840401734264063,0.058604095420030124,4.711881370352884,1.9
0.14,0.84,0.02,1.2493999999999998,0.023439644059828388,0.04194329505415613,4.156610116652528,1.88
0.14,0.86,0.0,1.2456,0.011142807689722166,0.0034698703145794978,3.366866414821585,1.8599999999999999
0.16,0.0,0.84,1.406,0.03911159910346376,0.10631575612297542,3.6554153773427656,2.68
0.16,0.02,0.82,1.4022,0.04248668299715838,0.11184918417225932,4.441199657410138,2.66
0.16,0.04,0.8,1.3983999999999999,0.045483247620825944,0.11681369782692433,4.992414899155793,2.6400000000000006
0.16,0.06,0.78,1.3946,0.04816985147211236,0.1212791820552892,5.452467006427155,2.62
0.16,0.08,0.76,1.3908,0.05059383148743071,0.12529900239028235,5.8517534329638305,2.6
0.16,0.1,0.74,1.387,0.05278936556016001,0.1289148556218405,6.20464934129189,2.5799999999999996
0.16,0.12,0.72,1.3832,0.05478195634049849,0.13215990314766418,6.519569316352625,2.56
0.16,0.14,0.7,1.3794,0.0565911051275363,0.1350608751637571,6.80202672537491,2.5399999999999996
0.16,0.16,0.68,1.3756,0.058231995120483694,0.13763952920582073,7.055896881193276,2.52
0.16,0.18,0.66,1.3718,0.05971659754482599,0.13991368767922593,7.2840362746688925,2.5
0.16,0.2,0.64,1.3679999999999999,0.0610544240287166,0.14189799152912622,7.488622348733689,2.48
0.16,0.22,0.62,1.3641999999999999,0.062253052712639055,0.14360445675535274,7.671355501939884,2.46
0.16,0.24,0.6,1.3603999999999998,0.06331850421751326,0.14504289020837932,7.833586599320941,2.44
0.16,0.26,0.58,1.3565999999999998,0.06425551466756015,0.14622120229296423,7.9764012539678895,2.42
0.16,0.28,0.56,1.3528000000000002,0.06506773594779987,0.1471456421373055,8.100677565313347,2.4000000000000004
0.16,0.3,0.54,1.349,0.0657578829759676,0.14782097280156148,8.207126778997894,2.38
0.16,0.32,0.52,1.3452000000000002,0.06632784118395453,0.1482505986497187,8.296322506083415,2.3600000000000003
0.16,0.34,0.5,1.3414000000000001,0.06677874308789082,0.148436653155479,8.368721994303963,2.34
0.16,0.36,0.48,1.3376,0.06711101988970705,0.1483800525677221,8.424681682625732,2.32
0.16,0.38,0.46,1.3338,0.06732443196464039,0.14808051863766541,8.464468495897226,2.3000000000000003
0.16,0.4,0.44,1.33,0.06741808051566883,0.14753657173731527,8.488267840617013,2.2800000000000002
0.16,0.42,0.42,1.3261999999999998,0.06739040139534781,0.14674549396829864,8.496188931050089,2.26
0.16,0.44,0.4,1.3224,0.06723914094579568,0.14570326008706866,8.488267840617013,2.24
0.16,0.46,0.38,1.3186,0.06696131255254094,0.14440443206494727,8.464468495897226,2.22
0.16,0.48,0.36,1.3148,0.06655313131183603,0.14284201062712598,8.424681682625732,2.2
0.16,0.5,0.34,1.311,0.06600992261272291,0.14100723385699038,8.368721994303963,2.1799999999999997
0.16,0.52,0.32,1.3072,0.06532599831575465,0.13888930844381067,8.296322506083417,2.16
0.16,0.54,0.3,1.3034000000000001,0.06449449124414332,0.13647505266531307,8.207126778997894,2.1399999999999997
0.16,0.56,0.28,1.2996,0.06350713437560662,0.13374842055142178,8.100677565313347,2.12
0.16,0.58,0.26,1.2957999999999998,0.06235396458415998,0.13068986188683487,7.9764012539678895,2.0999999999999996
0.16,0.6,0.24,1.2919999999999998,0.06102292057098151,0.12727544932154033,7.833586599320941,2.08
0.16,0.62,0.22,1.2882,0.05949928813880982,0.1234756656187768,7.671355501939884,2.06
0.16,0.64,0.2,1.2844,0.057764918366174166,0.11925367918852643,7.488622348733689,2.04
0.16,0.66,0.18,1.2806000000000002,0.055797096105409984,0.11456282119431235,7.2840362746688925,2.02
0.16,0.68,0.16,1.2768000000000002,0.05356684821175815,0.1093427638209314,7.055896881193276,2.0
0.16,0.7,0.14,1.273,0.05103631067016743,0.10351347738338224,6.80202672537491,1.98
0.16,0.72,0.12,1.2691999999999999,0.04815442134855408,0.09696514837816723,6.519569316352625,1.96
0.16,0.74,0.1,1.2654,0.0448494111595195,0.08954015858819991,6.20464934129189,1.94
0.16,0.76,0.08,1.2616,0.041014572889741086,0.08099777774729375,5.8517534329638305,1.92
0.16,0.78,0.06,1.2578,0.03647799540725503,0.07093546362715897,5.452467006427155,1.9
0.16,0.8,0.04,1.254,0.030926187288142438,0.0585750800255535,4.992414899155793,1.88
0.16,0.82,0.02,1.2502,0.023646468149381608,0.04193137250317473,4.441199657410138,1.8599999999999999
0.16,0.84,0.0,1.2464,0.011765277779090706,0.0036660605559646754,3.6554153773427656,1.8399999999999999
0.18,0.0,0.82,1.4029999999999998,0.041074923832427356,0.1114143617313315,3.9191654493391233,2.64
0.18,0.02,0.8,1.3992,0.04419191277058792,0.11640773170197924,4.700893717451795,2.6200000000000006
0.18,0.04,0.78,1.3954,0.04697598254304555,0.12089813894349234,5.2479515260683245,2.5999999999999996
0.18,0.06,0.76,1.3916,0.049481255382418626,0.12493982551612588,5.703739576281678,2.58
0.18,0.08,0.74,1.3878,0.05174619486154776,0.12857511423288714,6.098649708150525,2.5599999999999996
0.18,0.1,0.72,1.384,0.053799163205162696,0.13183762740583577,6.447051015143345,2.54
0.18,0.12,0.7,1.3801999999999999,0.055661654059218094,0.13475444334047013,6.757351507138872,2.5199999999999996
0.18,0.14,0.68,1.3764,0.057350288328016315,0.13734758825694748,7.035057412432025,2.5
0.18,0.16,0.66,1.3725999999999998,0.05887810542574453,0.13963509587492673,7.2840362746688925,2.48
0.18,0.18,0.64,1.3688,0.060255430546252126,0.1416317760956205,7.507136108817975,2.46
0.18,0.2,0.62,1.365,0.0614904749237899,0.14334978200192694,7.706525086808414,2.44
0.18,0.22,0.6,1.3612,0.06258976127830107,0.14479903314594325,7.883893438400867,2.42
0.18,0.24,0.58,1.3574,0.063558430818007,0.14598753371435513,8.040580842239047,2.3999999999999995
0.18,0.26,0.56,1.3536000000000001,0.06440046743448324,0.14692161175266208,8.17766056693713,2.38
0.18,0.28,0.54,1.3498,0.06511886222830468,0.14760609743503136,8.295997043758058,2.3600000000000003
0.18,0.3,0.52,1.346,0.06571573369240996,0.14804445278361486,8.39628633016776,2.34
0.18,0.32,0.5,1.3422,0.06619241382398522,0.14823886130161676,8.479085094932802,2.3200000000000003
0.18,0.34,0.48,1.3384,0.066549507039889,0.1481902830822587,8.544831608363904,2.3
0.18,0.36,0.46,1.3346,0.06678692639046117,0.14789847869400136,8.593860957232794,2.2800000000000002
0.18,0.38,0.44,1.3308,0.0669039098044231,0.14736200324371262,8.626415925817032,2.26
0.18,0.4,0.42,1.327,0.06689901769394481,0.14657817027101946,8.64265448388559,2.24
0.18,0.42,0.4,1.3232,0.06677011201923655,0.1455429833416918,8.64265448388559,2.22
0.18,0.44,0.38,1.3194,0.06651431570688594,0.14425103119215466,8.62641592581703,2.2
0.18,0.46,0.36,1.3155999999999999,0.06612794999230834,0.14269533979776627,8.593860957232794,2.18
0.18,0.48,0.34,1.3117999999999999,0.06560644564952187,0.14086717147724653,8.544831608363904,2.16
0.18,0.5,0.32,1.308,0.06494422196206512,0.1387557566373373,8.479085094932802,2.1399999999999997
0.18,0.52,0.3,1.3042,0.06413452435521487,0.13634793727812672,8.396286330167761,2.12
0.18,0.54,0.28,1.3004000000000002,0.06316920734589292,0.1336276917408962,8.295997043758058,2.1
0.18,0.56,0.26,1.2966000000000002,0.06203844303983707,0.13057549540399982,8.17766056693713,2.08
0.18,0.58,0.24,1.2928,0.06073032538873299,0.12716744866513593,8.040580842239047,2.0599999999999996
0.18,0.6,0.22,1.289,0.05923032427192047,0.12337406534600366,7.883893438400868,2.04
0.18,0.62,0.2,1.2852000000000001,0.05752051647251408,0.11915854984011841,7.706525086808414,2.02
0.18,0.64,0.18,1.2814,0.0555784736120523,0.114474276586489,7.507136108817975,2.0
0.18,0.66,0.16,1.2776,0.05337560130526251,0.1092609719890867,7.284036274668893,1.98
0.18,0.68,0.14,1.2738,0.05087455818925001,0.10343867748574509,7.035057412432024,1.96
0.18,0.7,0.12,1.27,0.04802504151803752,0.0968976779907547,6.757351507138872,1.94
0.18,0.72,0.1,1.2662,0.04475645815239944,0.08948050066914014,6.447051015143344,1.92
0.18,0.74,0.08,1.2624,0.040964079883313624,0.08094664909679704,6.098649708150525,1.9
0.18,0.76,0.06,1.2586,0.0364797368010261,0.07089400538832598,5.703739576281677,1.88
0.18,0.78,0.04,1.2548,0.03099839536153831,0.05854536702421462,5.2479515260683245,1.8599999999999999
0.18,0.8,0.02,1.251,0.023833815373102415,0.04191849233930054,4.700893717451794,1.84
0.18,0.82,0.0,1.2471999999999999,0.01232159891744614,0.0038418745424597125,3.9191654493391233,1.8199999999999998
0.2,0.0,0.8,1.4,0.042857142857142795,0.11599999999999992,4.160345749296494,2.6000000000000005
0.2,0.02,0.78,1.3961999999999999,0.04574662180505662,0.12051555916146256,4.937916584280041,2.58
0.2,0.04,0.76,1.3923999999999999,0.04833888076660781,0.12457929201917942,5.480710335838562,2.5600000000000005
0.2,0.06,0.74,1.3886,0.05067746835134251,0.12823416081528347,5.932122091384087,2.5399999999999996
0.2,0.08,0.72,1.3847999999999998,0.052794073760103664,0.1315142577821887,6.322537621917695,2.52
0.2,0.1,0.7,1.3809999999999998,0.054712472700546244,0.1344470155860664,6.666319445845307,2.4999999999999996
0.2,0.12,0.68,1.3772,0.05645091194077885,0.13705473359209444,6.9718684341117,2.48
0.2,0.14,0.66,1.3734,0.05802362604504545,0.13935566009315867,7.244683045823355,2.46
0.2,0.16,0.64,1.3696000000000002,0.05944184221125485,0.14136477637657824,7.488622348733689,2.44
0.2,0.18,0.62,1.3658,0.06071446804943296,0.14309437445266662,7.706525086808414,2.42
0.2,0.2,0.6,1.362,0.06184857470969951,0.14455448799674114,7.9005492631851135,2.4
0.2,0.22,0.58,1.3581999999999999,0.06284974307902476,0.1457532160880163,8.07237392123469,2.38
0.2,0.24,0.56,1.3544,0.06372231532790305,0.1466969665671379,8.223326395124001,2.3600000000000003
0.2,0.26,0.54,1.3506,0.06446957898361788,0.14739063742314154,8.354466285297555,2.34
0.2,0.28,0.52,1.3468,0.06509390139197184,0.14783774890061055,8.46664283484364,2.3200000000000003
0.2,0.3,0.5,1.343,0.06559682647576176,0.14804053498957634,8.560535158932865,2.3
0.2,0.32,0.48,1.3392,0.06597914175137669,0.1479999999999999,8.636680948908461,2.2800000000000002
0.2,0.34,0.46,1.3354,0.06624092083770956,0.14771594362153317,8.695497122886682,2.2600000000000002
0.2,0.36,0.44,1.3316,0.06638154470664902,0.14718695594379272,8.737294627068314,2.24
0.2,0.38,0.42,1.3277999999999999,0.06639970337595388,0.14641038214552946,8.762288809001323,2.2199999999999998
0.2,0.4,0.4,1.3239999999999998,0.06629337842142502,0.1453822547630899,8.770606276636803,2.2
0.2,0.42,0.38,1.3201999999999998,0.06605980542048971,0.1440971894243603,8.762288809001323,2.18
0.2,0.44,0.36,1.3163999999999998,0.0656954140809728,0.14254823744964362,8.737294627068314,2.16
0.2,0.46,0.34,1.3126,0.06519574218774542,0.14072668545801814,8.69549712288668,2.14
0.2,0.48,0.32,1.3088,0.06455531739625149,0.13862178760930757,8.636680948908461,2.12
0.2,0.5,0.3,1.305,0.06376749799652576,0.1362204096308625,8.560535158932865,2.0999999999999996
0.2,0.52,0.28,1.3012000000000001,0.06282425956634657,0.133506554146229,8.46664283484364,2.08
0.2,0.54,0.26,1.2974,0.06171590811077127,0.1304607220584034,8.354466285297555,2.06
0.2,0.56,0.24,1.2936,0.06043069045109697,0.12705904139414864,8.223326395124001,2.04
0.2,0.58,0.22,1.2898,0.05895425679688883,0.12327205684987973,8.072373921234687,2.02
0.2,0.6,0.2,1.286,0.05726890401095475,0.11906300852909767,7.9005492631851135,2.0
0.2,0.62,0.18,1.2822,0.05535248213588581,0.11438531374263038,7.706525086808414,1.98
0.2,0.64,0.16,1.2784,0.05317676303546148,0.10917875251164938,7.488622348733689,1.96
0.2,0.66,0.14,1.2746,0.05070490875227412,0.10336343647538034,7.244683045823356,1.94
0.2,0.68,0.12,1.2708000000000002,0.047887345031026624,0.09682974749528157,6.971868434111701,1.92
0.2,0.7,0.1,1.2670000000000001,0.04465460192522694,0.08942035562443258,6.666319445845306,1.9
0.2,0.72,0.08,1.2632,0.04090383180800063,0.08089499366462669,6.322537621917696,1.88
0.2,0.74,0.06,1.2593999999999999,0.03647039665012486,0.07085195833567336,5.932122091384087,1.8599999999999999
0.2,0.76,0.04,1.2555999999999998,0.031057171346171253,0.05851495535331114,5.480710335838562,1.8399999999999999
0.2,0.78,0.02,1.2518,0.024002208649389286,0.041904653679513904,4.937916584280041,1.82
0.2,0.8,0.0,1.248,0.012820512820512863,0.0040000000000000036,4.160345749296494,1.8
0.22,0.0,0.78,1.397,0.04447884433187108,0.1201314280278062,4.380712791340496,2.56
0.22,0.02,0.76,1.3932,0.04716455959932545,0.12421739008689557,5.154019569266032,2.54
0.22,0.04,0.74,1.3894,0.04958155011816974,0.12789198567541274,5.692437026156727,2.5199999999999996
0.22,0.06,0.72,1.3855999999999997,0.05176540549977485,0.13118978618779734,6.139354180367012,2.5
0.22,0.08,0.7,1.3818,0.05374253155062412,0.13413858505292195,6.525150227835412,2.4799999999999995
0.22,0.1,0.68,1.3780000000000001,0.05553302313413343,0.1367609593414728,6.86418054803389,2.46
0.22,0.12,0.66,1.3742,0.057152457833959794,0.13907537524666247,7.164838242718788,2.44
0.22,0.14,0.64,1.3704,0.058613066654866215,0.1410969879196575,7.4326132951039074,2.42
0.22,0.16,0.62,1.3666,0.05992452570711987,0.14283823017665814,7.671355501939884,2.4
0.22,0.18,0.6,1.3628,0.06109450692821241,0.14430925126269617,7.883893438400867,2.38
0.22,0.2,0.58,1.359,0.06212906969186659,0.14551824627860238,8.07237392123469,2.36
0.22,0.22,0.56,1.3552,0.06303294373249682,0.1464717037519533,8.238463649335397,2.3400000000000003
0.22,0.24,0.54,1.3514,0.06380973544526566,0.14717459019817236,8.383476288700182,2.3200000000000003
0.22,0.26,0.52,1.3476000000000001,0.06446207845187572,0.1476304846567943,8.508456251598894,2.3
0.22,0.28,0.5,1.3437999999999999,0.06499174227569247,0.14784167206846646,8.614235838824499,2.2800000000000002
0.22,0.3,0.48,1.3399999999999999,0.06539970835882579,0.14780920133739975,8.701475188124277,2.26
0.22,0.32,0.46,1.3362,0.06568621951238207,0.1475329115824668,8.770690638646993,2.24
0.22,0.34,0.44,1.3324,0.06585080664220085,0.1470114281272037,8.822274967937956,2.22
0.22,0.36,0.42,1.3285999999999998,0.06589229487316736,0.14624212799327002,8.85651168546836,2.2
0.22,0.38,0.4,1.3248,0.06580878976038979,0.14522107285101557,8.873584776968292,2.18
0.22,0.4,0.38,1.3210000000000002,0.06559764293986355,0.14394290534791904,8.873584776968292,2.16
0.22,0.42,0.36,1.3172,0.06525539517066888,0.14240070224545937,8.85651168546836,2.14
0.22,0.44,0.34,1.3134,0.06477769307996804,0.1405857745292886,8.822274967937956,2.12
0.22,0.46,0.32,1.3096,0.06415917381940113,0.13848740014889432,8.770690638646993,2.1
0.22,0.48,0.3,1.3058,0.06339330895990873,0.13609246856457552,8.701475188124277,2.08
0.22,0.5,0.28,1.302,0.062472194800807235,0.13338500665367145,8.614235838824499,2.06
0.22,0.52,0.26,1.2982,0.06138627004620959,0.13034554077527924,8.508456251598894,2.04
0.22,0.54,0.24,1.2944,0.06012393214001592,0.12695022646691095,8.383476288700182,2.02
0.22,0.56,0.22,1.2906,0.058671008022632816,0.12316963911613925,8.238463649335397,2.0
0.22,0.58,0.2,1.2868,0.05701000918864533,0.11896705426293443,8.072373921234687,1.98
0.22,0.6,0.18,1.283,0.05511905598826855,0.11429593168612777,7.883893438400867,1.96
0.22,0.62,0.16,1.2792,0.052970274366128056,0.10909610442174361,7.671355501939884,1.94
0.22,0.64,0.14,1.2753999999999999,0.05052731107000868,0.10328775338828891,7.432613295103907,1.92
0.22,0.66,0.12,1.2716,0.047741290395031284,0.0967613559227029,7.164838242718787,1.9
0.22,0.68,0.1,1.2678,0.04454381467639986,0.08935972247047319,6.86418054803389,1.8800000000000001
0.22,0.7,0.08,1.264,0.04083382247013906,0.08084281044100329,6.525150227835412,1.8599999999999999
0.22,0.72,0.06,1.2601999999999998,0.03645000865657492,0.07080932142027627,6.139354180367012,1.8399999999999999
0.22,0.74,0.04,1.2564,0.031102641812976263,0.05848384392291597,5.692437026156727,1.8199999999999998
0.22,0.76,0.02,1.2526,0.024152110603573106,0.04188985557387371,5.154019569266032,1.8
0.22,0.78,0.0,1.2488000000000001,0.013268619588217847,0.004142463035441599,4.380712791340496,1.78
0.24,0.0,0.76,1.394,0.04595586048220074,0.12385410772356312,4.581678522115092,2.5200000000000005
0.24,0.02,0.74,1.3902,0.048456612199865086,0.12754857898071612,5.350609005372801,2.4999999999999996
0.24,0.04,0.72,1.3863999999999999,0.050711740069302715,0.13086420442580918,5.884531860928256,2.48
0.24,0.06,0.7,1.3825999999999998,0.0527507016117741,0.1338291448078481,6.326829532073333,2.4599999999999995
0.24,0.08,0.68,1.3788,0.05459570407286445,0.13646625956623848,6.7078740758126,2.44
0.24,0.1,0.66,1.375,0.056263841272266024,0.13879423619156517,7.042013102429582,2.42
