t,depo,r,del_r,del_EN,S,H,VEC,Th,resistivity
631.456165166674,0.2104853883888913,1.3032000637807777,0.0579320004138903,0.0881272924942278,8.226141755088701,-10.50924023367184,6.857426629125175,0.4921817957547129,113.05445946226146
756.807176414825,0.2522690588049416,1.3068748714712983,0.0600937485696711,0.1063313523045593,8.664197094057583,-15.107018225484463,6.592465241479728,0.4785825339682663,119.71761685284244
618.135296877098,0.32533436677742,1.5300212420722898,0.0706320075717663,0.1815427253110698,6.741513011598056,-31.72501509724092,4.493036713774123,0.1624859037314296,191.6403871891592
443.166816831047,0.1477222722770156,1.3373420366995628,0.0693464443698215,0.1513631355526076,7.692935972590042,-24.925021968596862,6.324412012368441,0.5228554583001594,180.9836820485532
425.843838053625,0.141947946017875,1.2779923022126818,0.0602346109769062,0.170712526451599,7.965345757579247,-15.903684111587616,8.856863324928154,0.1655483057978528,119.0920924483268
568.84164751579,0.1896138825052633,1.3736434744337127,0.0680562160951556,0.1256613655372783,8.740840257095567,-16.727370271173584,4.661267855352079,0.4191128840457844,213.48586074668975
680.431642984034,0.2268105476613446,1.30571314074676,0.0589538527993547,0.0901496705914317,8.42152589721628,-11.0340770982333,6.788346620359979,0.4968519886690629,92.52373394968298
507.3482915381581,0.1409300809828216,1.2585360503691267,0.0074753438019794,0.0974355659848219,8.9974635983605,-4.396817892492388,7.713217294340871,0.1508498236749224,126.70833832904464
700.654931360816,0.2335516437869386,1.328018763476769,0.0717743203970651,0.2126614247910809,7.762728682320047,-20.10985660851817,7.247795205449662,0.392728918179492,154.0257442814727
408.159193625458,0.1774605189675904,1.3818583420211956,0.0822040875245856,0.1603143538088327,8.155963535206757,-5.197109382818245,4.900116905162628,0.2275860914579155,249.0146587573429
482.872114276184,0.1609573714253946,1.4280791486802664,0.0258389660204856,0.0368617755216798,8.79835149517554,-4.559013260146898,5.221145056626174,0.292479826823123,65.65998435504694
554.697224439745,0.1540825623443736,1.33892188973214,0.0689929071681089,0.1421346862133723,8.066970598984197,-18.844236031224764,5.512567854203491,0.5266670015580108,208.93173514208337
175.481634918191,0.2193520436477387,1.3463858620484137,0.0514219745843194,0.1233716556210923,8.64827293336601,0.0157687461210463,8.58229152325481,0.2696054938347771,34.04260890081224
207.647313716784,0.1153596187315466,1.4884122237430428,0.0512794762107118,0.1489018259429276,8.04522197354621,-7.494986074040203,2.816575746322131,0.2745104358154397,97.8829502718803
540.820527214034,0.1977405949594274,1.3381103229307816,0.0760273460120511,0.2002316272746382,8.99232109422759,-19.92885873535252,6.339797232093468,0.3991004038622603,156.85419929852964
477.3839597931594,0.1326066554980998,1.2592440427772702,0.0064898372493303,0.0884196853994977,8.690563938238974,-3.274075820148779,7.675466813138466,0.1521260891806694,147.20671278471974
986.245842320914,0.3287486141069713,1.3369967245911083,0.0640922541809563,0.1032456451415327,8.669791111956519,-16.691465630974733,5.62967108757204,0.528802786101516,163.61143931947817
473.767519615629,0.2368837598078145,1.2470564940613749,0.0041469771111394,0.0258575734878216,6.516900512478148,-0.5883548955157124,9.618027256966457,0.4433476357548078,9.6632939673441
535.5960427295411,0.1487766785359836,1.2575948413673268,0.0084222915758551,0.106949654749321,8.272011799961115,-5.745376354910936,7.757747377300686,0.1494006327355124,126.96570919733053
495.073589429033,0.1650245298096776,1.3261146717489996,0.0686257542380128,0.1465887295224034,7.27157225906815,-23.091780691982464,6.672156190313872,0.5105961733388732,181.53721761198423
486.878247564432,0.162292749188144,1.270379705589027,0.0544972439198615,0.1541615418579635,7.100493136232726,-13.009591972011563,9.110610771862266,0.4390540402678751,91.36252787929656
569.906867167263,0.189968955722421,1.3922680911806558,0.0945603541751221,0.1950859094275904,8.821945873676448,-40.01825546934881,5.6551577828356265,0.5071530232945504,243.5919753753364
646.617131185308,0.215539043728436,1.2931287198987986,0.0614927839251134,0.1434222958385964,5.512841250156553,-16.61950139329227,7.81153966036405,0.4599148343337552,103.16615967013055
649.124293207668,0.1803123036687966,1.3368482540045052,0.0784960305866126,0.2196966921454582,6.143227817582736,-4.8650821917498055,8.975301658864996,0.536884401562676,39.71998041380653
508.596799560828,0.169532266520276,1.316126505409305,0.0681482486590644,0.1527593085654126,7.040247989966112,-22.295790253619717,7.056101890646621,0.4881204665715352,170.35914658764733
